C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_498.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_498.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_498.jpg,-0.07894737,1,0,25.03246
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_570.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_570.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_570.jpg,-0.07894737,1,0,25.60675
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_642.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_642.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_642.jpg,-0.07894737,1,0,26.36794
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_715.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_715.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_715.jpg,-0.07894737,1,0,26.9347
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_788.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_788.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_788.jpg,-0.07894737,1,0,27.68496
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_861.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_861.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_861.jpg,-0.06015037,1,0,28.42956
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_24_938.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_24_938.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_24_938.jpg,-0.02631579,1,0,29.16879
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_012.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_012.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_012.jpg,-0.02255639,1,0,29.71909
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_086.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_086.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_086.jpg,-0.02255639,1,0,30.19123
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_160.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_160.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_160.jpg,-0.02255639,1,0,30.19034
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_233.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_233.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_233.jpg,-0.02255639,1,0,30.18999
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_308.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_308.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_308.jpg,-0.02255639,1,0,30.18992
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_385.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_385.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_385.jpg,-0.03383459,1,0,30.1901
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_459.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_459.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_459.jpg,-0.03383459,1,0,30.19024
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_533.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_533.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_533.jpg,-0.03383459,1,0,30.19024
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_608.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_608.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_608.jpg,-0.03383459,1,0,30.19013
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_678.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_678.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_678.jpg,-0.03383459,1,0,30.1908
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_748.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_748.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_748.jpg,-0.03383459,1,0,30.19047
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_822.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_822.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_822.jpg,-0.03383459,1,0,30.19026
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_893.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_893.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_893.jpg,-0.03383459,1,0,30.19022
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_25_967.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_25_967.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_25_967.jpg,-0.03383459,1,0,30.1902
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_043.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_043.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_043.jpg,-0.03759398,1,0,30.19015
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_114.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_114.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_114.jpg,-0.03759398,1,0,30.19013
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_185.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_185.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_185.jpg,-0.03383459,1,0,30.19016
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_256.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_256.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_256.jpg,-0.03007519,1,0,30.19016
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_328.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_328.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_328.jpg,-0.01503759,1,0,30.19019
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_401.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_401.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_401.jpg,0,1,0,30.19015
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_470.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_470.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_470.jpg,0,1,0,30.19013
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_539.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_539.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_539.jpg,0.003759398,1,0,30.19013
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_610.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_610.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_610.jpg,0.007518797,1,0,30.18908
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_686.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_686.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_686.jpg,0.0112782,1,0,30.1904
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_761.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_761.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_761.jpg,0.0112782,1,0,30.19034
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_833.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_833.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_833.jpg,0.0112782,1,0,30.18993
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_907.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_907.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_907.jpg,0,1,0,30.1906
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_26_981.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_26_981.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_26_981.jpg,-0.0112782,1,0,30.19041
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_052.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_052.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_052.jpg,-0.01503759,1,0,30.19038
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_122.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_122.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_122.jpg,-0.01503759,1,0,30.19038
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_197.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_197.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_197.jpg,-0.01879699,1,0,30.19042
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_264.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_264.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_264.jpg,-0.02255639,1,0,30.19035
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_332.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_332.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_332.jpg,-0.02255639,1,0,30.19038
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_401.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_401.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_401.jpg,-0.02255639,1,0,30.19027
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_472.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_472.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_472.jpg,-0.02255639,1,0,30.19033
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_543.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_543.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_543.jpg,-0.02255639,1,0,30.19034
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_614.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_614.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_614.jpg,-0.03383459,1,0,30.19016
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_684.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_684.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_684.jpg,-0.03383459,1,0,30.19019
C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\center_2017_11_05_20_47_27_755.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\left_2017_11_05_20_47_27_755.jpg,C:\Users\Kp\Desktop\CarND-Behavioral-Cloning-P3\TrainingData\IMG\right_2017_11_05_20_47_27_755.jpg,-0.03383459,1,0,30.19024
